Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Press the Flesh","(d) Claim-it-All > (i) Northeastern Crags > Skaha > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106243874/press-the-flesh,3.3,-1,Sport,5.11a,1,75,49.44911,-119.55532
"'S Cool Wall","(b) Kid's Cliff > (e) Northern Crags > Skaha > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106410133/s-cool-wall,3.0,-1,Sport,5.10b,1,60,49.4526,-119.56133
"Critical Mass","Roadside Attraction > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106008478/critical-mass,3.3,-1,"Sport, TR",5.11d,1,73,49.2736,-121.9519
"Triple Overhang","Juniper Point > Lighthouse Park > Vancouver > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/111069308/triple-overhang,2.8,-1,TR,5.10c,1,36,49.331,-123.2665
"Bolt from the Blue","Electric Avenue > Chek > Sea to Sky (Squamish to Whistler) > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/117541367/bolt-from-the-blue,2.5,-1,Sport,5.9,1,83,49.90291,-123.16106
Tan,"(a) South Face > (a) Diamondback > (g) Southern Crags > Skaha > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/110477984/tan,2.1,-1,Sport,5.9,1,40,49.43692,-119.5617
"Robin's Route","Zoe > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/107751875/robins-route,2.7,-1,Sport,5.11b,1,80,49.6445,-123.2081
"Sex Machine","(c) The Belfry > (j) Grand Canyon > Skaha > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/108164714/sex-machine,2.7,-1,Sport,5.10c/d,1,60,49.44188,-119.55666
"Pockets Full of Kryptonite","Hoods In The Woods > Rogues Gallery > Sea to Sky (Squamish to Whistler) > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106060059/pockets-full-of-kryptonite,2.7,-1,Sport,5.11b,1,60,49.94289,-123.16535
"Polar Vortex","Shannon Springs Wall > Shannon Falls > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/119216000/polar-vortex,2.9,-1,Sport,5.10b/c,1,90,49.67162,-123.15714
"Allright for Me","Top Shelf > Mamquam FSR > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/117592018/allright-for-me,2.8,-1,"Trad, TR",5.10d,1,82,49.70087,-123.11425
"Tessticles and Egos","The Courtyard > Mamquam FSR > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114457089/tessticles-and-egos,3.0,-1,Sport,5.11,1,60,49.71393,-123.09943
Megawatts,"Brilliant dam > Castlegar > Kootenays West > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/112782755/megawatts,2.8,-1,Sport,5.8,8,900,49.32352,-117.60924
"The Querculator","Quercus Cliff > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/108264620/the-querculator,3.0,-1,Sport,5.12a/b,1,90,49.6446,-123.2052
Betazoid,"The Milkman's Wall > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/107786091/betazoid,3.0,-1,Sport,5.12b,1,35,49.6458,-123.2052
"Little Spark","Sugarloaf > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/107768170/little-spark,2.0,-1,"Trad, TR",5.4,1,72,49.6457,-123.20551
Bigfoot,"The Stained Walls > Harrison Bluffs > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106399353/bigfoot,3.0,-1,"Trad, Sport",5.10a,1,150,49.2817,-121.7888
"Road Less Travelled","Whiskey Jack > Chek > Sea to Sky (Squamish to Whistler) > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/109121712/road-less-travelled,3.0,-1,Sport,5.10+,1,60,49.90649,-123.1619
"The Boulevard","Gilligan's Island > Waterworld > Revelstoke > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114538322/the-boulevard,2.9,-1,Sport,5.8,2,,51.10096,-118.18064
Forty-six,"Insite wall > Area 44 > Sea to Sky (Squamish to Whistler) > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/112070026/forty-six,2.8,-1,Sport,5.10c,1,80,49.8429,-123.1465
"Goin' Shrimpin","(c) The Belfry > (j) Grand Canyon > Skaha > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/108164727/goin-shrimpin,2.8,-1,Sport,5.11a,1,70,49.44188,-119.55666
Bradycardia,"Left > Beach > Kamloops > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/108071276/bradycardia,2.8,-1,Sport,5.8+,1,,50.7524,-120.72419
"No Name","Cosmic Lights > South Cliffs > Mt Wells > Victoria > Vancouver Island > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/113513396/no-name,3.0,-1,Sport,5.7,1,50,48.43779,-123.55876
"Women In Comfortable Shoes","Bulletheads South > The Bulletheads > Stawamus Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/113151761/women-in-comfortable-shoes,2.4,-1,Sport,5.10a,2,150,49.67658,-123.1529
"Let's Dance","Free and Easy > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/120508720/lets-dance,3.0,-1,Sport,5.11b,1,40,49.70407,-123.14261
"Kingfishers Catch Fire","Conroy's Castle > Chek > Sea to Sky (Squamish to Whistler) > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114528691/kingfishers-catch-fire,3.0,-1,Sport,5.8,1,70,49.90989,-123.15665
"Charlie Don't Talk","The Watchtower > Porteau Cove > Vancouver > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114527068/charlie-dont-talk,3.0,-1,Sport,5.11a,1,90,49.53762,-123.25114
"White Rabbit","East Wall Trail > Harrison Bluffs > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114471450/white-rabbit,3.0,-1,Sport,5.10+,1,60,49.2817,-121.7888
"Captain Winkler","(d) The Grooves > (a) The Fortress > Skaha > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/113450187/captain-winkler,3.0,-1,Sport,5.10a,1,115,49.43607,-119.56779
Unethical,"(d) Doctors' Wall > (c) Doctors' Group > Skaha > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/112902266/unethical,3.0,-1,Sport,5.11b,1,85,49.44324,-119.56601
"Happy Hour","The Lounge > Squamish Valley > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/107780538/happy-hour,3.0,-1,Sport,5.10b,1,12,49.98976,-123.31127
"Just Basking","(b) East Face > (a) Diamondback > (g) Southern Crags > Skaha > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/107292422/just-basking,3.0,-1,Sport,"5.11b PG13",1,80,49.43707,-119.56157
"Trekking to India","Sully's Hangout > Vancouver > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/107277019/trekking-to-india,3.0,-1,Sport,5.11b,1,80,49.36337,-123.02334
"Short Pants","Lakit Lake > Kootenays East (Kimberly/Cranbrook) > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/109749360/short-pants,3.0,-1,Sport,5.10d,1,40,49.70586,-115.64954
"Pink Panther","Burgers and Fries > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/111730442/pink-panther,2.9,-1,Sport,5.11c,1,,49.70461,-123.14131
Flake,"Cougar Crag > Cypress Falls > Vancouver > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/107288325/flake,2.9,-1,Sport,5.11b,1,40,49.3522,-123.2413
"Dessert Dike","The Apron > Stawamus Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106510631/dessert-dike,2.3,-1,"Trad, Sport","5.10a PG13",1,120,49.6863,-123.14736
"The Gift","High Cliff > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/107788167/the-gift,1.9,-1,"Trad, TR",5.6,1,39,49.70403,-123.14177
"Asian's Gumby Superhighway","Conroy's Castle > Chek > Sea to Sky (Squamish to Whistler) > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/120470725/asians-gumby-superhighway,3.0,-1,Sport,5.6,2,130,49.90989,-123.15665
"French Leave","Burgers and Fries > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/110163469/french-leave,2.4,-1,Sport,5.10b,1,50,49.70461,-123.14131
"Cosmic Debris","Cosmic Lights > South Cliffs > Mt Wells > Victoria > Vancouver Island > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/113693098/cosmic-debris,3.0,-1,Sport,5.9,1,40,48.43779,-123.55876
"Electric Doughnut","Sugarloaf > Victoria > Vancouver Island > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114297350/electric-doughnut,3.0,-1,Sport,5.8,2,200,48.41494,-123.60359
Constabulary,"Raven Wall > Comox Lake > Comox Lake > Vancouver Island > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/119060156/constabulary,3.0,-1,Sport,5.10a,1,60,49.62561,-125.08266
Erratica,"Lower Slocan Main > Lower Slocan > Slocan Lake Bluffs > Kootenays West > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114372455/erratica,3.0,-1,Sport,5.10d,1,80,49.77266,-117.46672
Exacerbation,"Great Expectations Area (FTGU Left Side) > From The Ground Up > Harrison Bluffs > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/105996228/exacerbation,3.0,-1,"Sport, TR",5.10c,1,35,49.2817,-121.7888
"Seek and Enjoy","Insite wall > Area 44 > Sea to Sky (Squamish to Whistler) > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114446285/seek-and-enjoy,3.0,-1,Sport,5.10c,1,85,49.8429,-123.1465
"My Mother Loves Me","(d) Maternal Wall > (d) Maternal Group > Skaha > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/109027303/my-mother-loves-me,3.0,-1,Sport,5.11b/c,1,80,49.44543,-119.56434
"The Shaman","The Shaman > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/105950155/the-shaman,3.0,-1,"Trad, Sport",5.10a,2,150,49.6458,-123.2072
"Generation Gap","(b) Kid's Cliff > (e) Northern Crags > Skaha > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106410106/generation-gap,2.8,-1,Sport,5.9,1,60,49.4526,-119.56133
"A Child’s Christmas in Wales","Conroy's Castle > Chek > Sea to Sky (Squamish to Whistler) > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114528637/a-childs-christmas-in-wales,2.7,-1,Sport,5.5,1,85,49.90989,-123.15665
SpotDaFly,"Free and Easy > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/120508740/spotdafly,2.9,-1,Sport,5.11a,1,45,49.70407,-123.14261
Bro-Mance,"Lakit Lake > Kootenays East (Kimberly/Cranbrook) > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/109749954/bro-mance,2.9,-1,Sport,5.8,1,,49.70586,-115.64954
"Klettern Gehen - #5","Berlin Wall > The Pillary > Area 44 > Sea to Sky (Squamish to Whistler) > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114394619/klettern-gehen-5,2.7,-1,Sport,5.8,1,66,49.89487,-123.16404
"The Kip","Island in the Sky > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/108127687/the-kip,2.2,-1,"Trad, TR",5.7,1,60,49.70502,-123.14252
"Over Forty","Burgers and Fries > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/111678803/over-forty,2.6,-1,TR,"5.11a R",1,80,49.70461,-123.14131
Mystery,"Foundation Wall > Chek > Sea to Sky (Squamish to Whistler) > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/108189584/mystery,2.1,-1,Sport,5.9,1,50,49.90943,-123.15594
"Another Pretty Face","(b) Foreplay Right > Foreplay Cliff > (k) Evergreen Drive Crags > Skaha > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/112288750/another-pretty-face,2.7,-1,Sport,5.10a/b,1,,49.4513,-119.56666
"Heavy Charge","Sugarloaf > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/110915363/heavy-charge,2.9,-1,"Trad, TR",5.11,1,50,49.6457,-123.20551
Sideshow,"Upper Gully > Area 44 > Sea to Sky (Squamish to Whistler) > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/108189575/sideshow,2.7,-1,Sport,5.9,1,80,49.84186,-123.14758
Thumbstruck,"(c) Grassy Glades > (h) Small Eastern Crags > Skaha > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/107625509/thumbstruck,2.7,-1,Sport,"5.11a/b PG13",1,80,49.44142,-119.56071
"Morning Thief","(d) Claim-it-All > (i) Northeastern Crags > Skaha > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106243878/morning-thief,2.7,-1,Sport,5.9,1,65,49.44911,-119.55532
Festivus,"The Crest > Chek > Sea to Sky (Squamish to Whistler) > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/105962626/festivus,2.9,-1,Sport,5.9,1,100,49.9065,-123.1619
"Kye's Crack","Parkland > Mamquam FSR > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114467867/kyes-crack,2.6,-1,Sport,5.10a,1,,49.71443,-123.10324
